time,signal,channel
5.1615,-0.036621,2
5.1616,-0.523224,2
5.1617,0.10437,2
5.1618,-0.279083,2
5.1619,-0.015717,2
5.162,-0.160828,2
5.1621,1.36261,3
5.1622,1.234894,3
5.1623,0.99411,3
5.1624,1.167145,3
5.1625,1.071167,3
5.1626,0.637665,3
5.1627,1.102905,3
5.1628,0.895233,3
5.1629,1.400604,3
5.163,1.365509,3
5.1631,0.687256,3
5.1632,-0.61676,2
5.1633,1.274567,3
5.1634,0.962982,3
5.1635,1.250153,3
5.1636,1.399078,3
5.1637,0.240326,2
5.1638,1.243134,3
5.1639,1.71463,3
5.164,0.063019,2
5.1641,0.909424,3
5.1642,0.94635,3
5.1643,0.627136,3
5.1644,1.216278,3
5.1645,1.375732,3
5.1646,1.503601,3
5.1647,1.630096,3
5.1648,0.829773,3
5.1649,1.414795,3
5.165,0.639801,3
5.1651,1.157532,3
5.1652,0.557556,3
5.1653,0.896912,3
5.1654,1.08429,3
5.1655,0.796509,3
5.1656,1.085968,3
5.1657,1.373444,3
5.1658,0.826874,3
5.1659,0.969238,3
5.166,0.946655,3
5.1661,0.671844,3
5.1662,0.251007,2
5.1663,-0.497589,2
5.1664,-0.263977,2
5.1665,-0.265045,2
5.1666,0.877533,3
5.1667,0.06546,2
5.1668,-0.874634,2
5.1669,-0.114441,2
5.167,0.55191,3
5.1671,0.62088,3
5.1672,0.865021,3
5.1673,-0.291138,2
5.1674,0.990601,3
5.1675,1.215363,3
5.1676,1.591034,3
5.1677,-0.443573,2
5.1678,0.301666,2
5.1679,0.392303,2
5.168,-0.087128,2
5.1681,-0.474854,2
5.1682,0.743103,3
5.1683,1.222839,3
5.1684,0.97702,3
5.1685,0.867157,3
5.1686,-0.369568,2
5.1687,-0.11322,2
5.1688,-0.30426,2
5.1689,-0.297699,2
5.169,-0.182495,2
5.1691,-0.191803,2
5.1692,0.688171,3
5.1693,1.10199,3
5.1694,1.186066,3
5.1695,0.091553,2
5.1696,-0.110626,2
5.1697,-0.211182,2
5.1698,-0.405121,2
5.1699,0.044098,2
5.17,-0.471802,2
5.1701,-0.094757,2
5.1702,0.281677,2
5.1703,-0.176239,2
5.1704,-0.531006,2
5.1705,-0.239868,2
5.1706,-0.196838,2
5.1707,-0.636139,2
5.1708,-0.367279,2
5.1709,0.009918,2
5.171,-0.022736,2
5.1711,0.07019,2
5.1712,-0.12207,2
5.1713,0.656433,3
5.1714,0.874939,3
5.1715,-0.178833,2
5.1716,0.901337,3
5.1717,1.432495,3
5.1718,0.799561,3
5.1719,-0.3479,2
5.172,-0.561981,2
5.1721,0.265045,2
5.1722,-0.529633,2
5.1723,-0.32959,2
5.1724,-0.47287,2
5.1725,-0.294952,2
5.1726,-0.841217,2
5.1727,-0.111694,2
5.1728,-0.447998,2
5.1729,-0.687561,2
5.173,-0.453796,2
5.1731,-0.440369,2
5.1732,0.890198,3
5.1733,0.85556,3
5.1734,0.825958,3
5.1735,0.350494,3
5.1736,0.717316,3
5.1737,0.520172,3
5.1738,0.879211,3
5.1739,0.979919,3
5.174,0.87265,3
5.1741,0.706482,3
5.1742,1.509552,3
5.1743,0.367889,3
5.1744,1.168823,3
5.1745,-0.469208,2
5.1746,-0.511475,2
5.1747,0.20874,2
5.1748,1.306915,3
5.1749,1.205444,3
5.175,1.106262,3
5.1751,0.058899,2
5.1752,-0.582428,2
5.1753,-0.172729,2
5.1754,-0.187836,2
5.1755,-0.215607,2
5.1756,0.088348,2
5.1757,-0.219879,2
5.1758,-0.584564,2
5.1759,0.065613,2
5.176,-0.721436,2
5.1761,1.343536,3
5.1762,-0.315094,2
5.1763,-0.261536,2
5.1764,-0.196533,2
5.1765,-0.235291,2
5.1766,-1.155243,2
5.1767,0.87326,3
5.1768,0.465393,3
5.1769,0.368042,3
5.177,1.05011,3
5.1771,-0.471802,2
5.1772,-0.237427,2
5.1773,-0.728455,2
5.1774,-0.12085,2
5.1775,-0.33371,2
5.1776,1.085205,3
5.1777,0.9758,3
5.1778,0.025635,2
5.1779,-0.553131,2
5.178,-0.462952,2
5.1781,1.004181,3
5.1782,0.918274,3
5.1783,0.563354,3
5.1784,1.226654,3
5.1785,0.817566,3
5.1786,1.034698,3
5.1787,0.515289,3
5.1788,0.717316,3
5.1789,1.008148,3
5.179,0.888062,3
5.1791,1.056366,3
5.1792,0.577545,3
5.1793,1.260071,3
5.1794,0.924225,3
5.1795,0.47699,3
5.1796,1.148224,3
5.1797,0.996704,3
5.1798,0.782776,3
5.1799,1.383057,3
5.18,0.951538,3
5.1801,0.673523,3
5.1802,1.659241,3
5.1803,0.955505,3
5.1804,1.416626,3
5.1805,0.816498,3
5.1806,0.797119,3
5.1807,0.8255,3
5.1808,0.797577,3
5.1809,-0.193634,2
5.181,-0.009613,2
5.1811,-0.18692,2
5.1812,-0.236664,2
5.1813,1.44928,3
5.1814,0.935974,3
5.1815,-0.554657,2
5.1816,-0.240479,2
5.1817,-0.456085,2
5.1818,1.342926,3
5.1819,0.618286,3
5.182,1.414795,3
5.1821,0.519257,3
5.1822,0.799866,3
5.1823,1.10199,3
5.1824,1.233978,3
5.1825,1.15509,3
5.1826,1.105194,3
5.1827,1.077423,3
5.1828,0.326996,3
5.1829,0.960083,3
5.183,0.920563,3
5.1831,1.258698,3
5.1832,1.345825,3
5.1833,0.463562,3
5.1834,1.035614,3
5.1835,0.891571,3
5.1836,1.077576,3
5.1837,0.690765,3
5.1838,0.901642,3
5.1839,1.195221,3
5.184,1.488953,3
5.1841,1.422424,3
5.1842,0.69397,3
5.1843,1.144562,3
5.1844,1.378479,3
5.1845,1.277924,3
5.1846,1.140747,3
5.1847,1.367798,3
5.1848,0.714264,3
5.1849,1.24176,3
5.185,0.592346,3
5.1851,1.030121,3
5.1852,0.849152,3
5.1853,1.097717,3
5.1854,1.103516,3
5.1855,0.89447,3
5.1856,0.749359,3
5.1857,1.136475,3
5.1858,1.257324,3
5.1859,0.899506,3
5.186,1.061096,3
5.1861,0.812225,3
5.1862,0.458069,3
5.1863,1.067963,3
5.1864,0.971985,3
5.1865,1.075745,3
5.1866,0.539856,3
5.1867,1.483459,3
5.1868,1.179199,3
5.1869,1.225128,3
5.187,1.101379,3
5.1871,0.30014,3
5.1872,0.940552,3
5.1873,1.589813,3
5.1874,0.979309,3
5.1875,1.25946,3
5.1876,0.896454,3
5.1877,1.068726,3
5.1878,1.219635,3
5.1879,1.353149,3
5.188,0.762482,3
5.1881,1.461487,3
5.1882,0.62149,3
5.1883,1.187744,3
5.1884,0.564423,3
5.1885,0.274658,3
5.1886,0.669861,3
5.1887,0.784302,3
5.1888,0.373383,3
5.1889,0.620575,3
5.189,1.203613,3
5.1891,0.479279,3
5.1892,1.10733,3
5.1893,0.871582,3
5.1894,0.306244,3
5.1895,1.044159,3
5.1896,0.798035,3
5.1897,0.780487,3
5.1898,0.851135,3
5.1899,0.529785,3
5.19,0.581818,3
5.1901,1.046906,3
5.1902,1.108856,3
5.1903,0.855865,3
5.1904,0.703888,3
5.1905,0.830994,3
5.1906,1.099243,3
5.1907,0.896149,3
5.1908,0.639191,3
5.1909,1.196594,3
5.191,1.194,3
5.1911,0.498505,3
5.1912,1.004028,3
5.1913,1.046753,3
5.1914,1.05484,3
5.1915,0.87326,3
5.1916,0.684814,3
5.1917,0.770569,3
5.1918,0.833588,3
5.1919,0.917664,3
5.192,1.467743,3
5.1921,0.611267,3
5.1922,0.664825,3
5.1923,1.214294,3
5.1924,1.355133,3
5.1925,1.034698,3
5.1926,0.895233,3
5.1927,0.567474,3
5.1928,0.718994,3
5.1929,0.70343,3
5.193,1.328735,3
5.1931,1.112671,3
5.1932,1.161346,3
5.1933,1.304169,3
5.1934,0.531464,3
5.1935,0.71579,3
5.1936,1.191254,3
5.1937,1.802216,3
5.1938,0.449524,3
5.1939,0.717621,3
5.194,0.806732,3
5.1941,1.365662,3
5.1942,0.691376,3
5.1943,1.099091,3
5.1944,0.378571,3
5.1945,0.515747,3
5.1946,0.916748,3
5.1947,0.821838,3
5.1948,0.928497,3
5.1949,0.796204,3
5.195,0.724792,3
5.1951,1.052094,3
5.1952,0.468903,3
5.1953,1.208038,3
5.1954,1.012878,3
5.1955,0.809326,3
5.1956,0.772095,3
5.1957,1.02417,3
5.1958,0.422668,3
5.1959,1.497498,3
5.196,-0.130768,2
5.1961,-0.362549,2
5.1962,-0.318146,2
5.1963,0.880432,3
5.1964,0.823059,3
5.1965,0.622711,3
5.1966,1.294098,3
5.1967,-0.739594,2
5.1968,0.735626,3
5.1969,0.494843,3
5.197,0.776978,3
5.1971,0.874329,3
5.1972,0.587006,3
5.1973,0.673523,3
5.1974,0.950165,3
5.1975,0.849304,3
5.1976,0.584106,3
5.1977,1.206665,3
5.1978,1.206055,3
5.1979,-0.544434,2
5.198,-0.616608,2
5.1981,0.126648,2
5.1982,-0.419617,2
5.1983,-0.226746,2
5.1984,-0.121918,2
5.1985,1.674042,3
5.1986,1.022034,3
5.1987,0.100098,2
5.1988,1.090393,3
5.1989,0.936432,3
5.199,0.045776,2
5.1991,-0.32959,2
5.1992,-0.213318,2
5.1993,1.251373,3
5.1994,0.965118,3
5.1995,1.058502,3
5.1996,0.633545,3
5.1997,1.072693,3
5.1998,0.462494,3
5.1999,1.308899,3
5.2,1.054688,3
5.2001,0.990906,3
5.2002,1.488647,3
5.2003,1.27243,3
5.2004,0.655823,3
5.2005,1.451111,3
5.2006,1.043243,3
5.2007,0.697021,3
5.2008,1.27243,3
5.2009,1.308136,3
5.201,0.793915,3
5.2011,0.979309,3
5.2012,1.096344,3
5.2013,0.814362,3
5.2014,0.98053,3
5.2015,1.423492,3
5.2016,1.187897,3
5.2017,0.471344,3
5.2018,1.21109,3
5.2019,0.833893,3
5.202,-0.175934,2
5.2021,-0.261536,2
5.2022,-0.22522,2
5.2023,1.201477,3
5.2024,1.173859,3
5.2025,0.849457,3
5.2026,1.032257,3
5.2027,0.358582,2
5.2028,1.30249,3
5.2029,-0.506134,2
5.203,0.995331,3
5.2031,0.958252,3
5.2032,-0.036469,2
5.2033,1.498718,3
5.2034,1.212311,3
5.2035,0.11261,2
5.2036,-0.176239,2
5.2037,-0.352783,2
5.2038,-0.390778,2
5.2039,-0.195007,2
5.204,-0.193634,2
5.2041,1.205597,3
5.2042,1.363525,3
5.2043,1.094818,3
5.2044,1.061249,3
5.2045,1.281433,3
5.2046,0.993042,3
5.2047,-0.303192,2
5.2048,0.018005,2
5.2049,0.946503,3
5.205,0.995636,3
5.2051,0.540466,3
5.2052,1.087646,3
5.2053,1.417389,3
5.2054,0.523834,3
5.2055,0.712585,3
5.2056,-0.65155,2
5.2057,0.795135,3
5.2058,0.804443,3
5.2059,-0.221252,2
5.206,-0.243073,2
5.2061,-0.217133,2
5.2062,-0.643768,2
5.2063,1.303864,3
5.2064,0.041656,2
5.2065,-0.570221,2
5.2066,1.276703,3
5.2067,0.750122,3
5.2068,-0.221863,2
5.2069,-0.367432,2
5.207,-0.109253,2
5.2071,-0.47821,2
5.2072,0.813751,3
5.2073,1.025085,3
5.2074,0.901031,3
5.2075,0.584717,3
5.2076,1.373291,3
5.2077,1.16806,3
5.2078,0.71106,3
5.2079,0.901337,3
5.208,1.213531,3
5.2081,0.799408,3
5.2082,-0.337524,2
5.2083,-0.299225,2
5.2084,-0.05249,2
5.2085,0.765686,3
5.2086,-0.734253,2
5.2087,-0.037842,2
5.2088,1.412659,3
5.2089,1.031952,3
5.209,0.076141,2
5.2091,1.227722,3
5.2092,0.57312,3
5.2093,0.58548,3
5.2094,-0.452423,2
5.2095,-0.270386,2
5.2096,0.119781,2
5.2097,-0.409851,2
5.2098,-0.356598,2
5.2099,-0.221558,2
5.21,-0.267029,2
5.2101,1.291199,3
5.2102,0.839844,3
5.2103,-0.067902,2
5.2104,-0.194397,2
5.2105,0.17807,2
5.2106,-0.555573,2
5.2107,-0.463715,2
5.2108,-0.507813,2
5.2109,-0.470276,2
5.211,0.960236,3
5.2111,-0.517273,2
5.2112,-0.422821,2
5.2113,-0.397644,2
5.2114,1.094208,3
5.2115,-0.229797,2
5.2116,-0.215759,2
5.2117,-0.324402,2
5.2118,-0.602875,2
5.2119,-0.685883,2
5.212,-0.487061,2
5.2121,0.898285,3
5.2122,1.148987,3
5.2123,-0.543823,2
5.2124,-0.399933,2
5.2125,-0.402985,2
5.2126,-0.246735,2
5.2127,-0.293579,2
5.2128,-0.382233,2
5.2129,0.422668,3
5.213,0.563354,3
5.2131,0.834198,3
5.2132,0.627899,3
5.2133,-0.024872,2
5.2134,1.363068,3
5.2135,1.032257,3
5.2136,0.774536,3
5.2137,0.767212,3
5.2138,1.054382,3
5.2139,0.746918,3
5.214,0.200806,2
5.2141,-0.319672,2
5.2142,-0.704193,2
5.2143,-0.175323,2
5.2144,-0.212708,2
5.2145,0.840912,3
5.2146,0.702972,3
5.2147,1.164703,3
5.2148,1.128693,3
5.2149,1.439819,3
5.215,1.216583,3
5.2151,-0.803833,2
5.2152,0.389709,3
5.2153,0.832367,3
5.2154,0.84198,3
5.2155,1.055298,3
5.2156,-0.218048,2
5.2157,1.508026,3
5.2158,-0.425262,2
5.2159,-0.341492,2
5.216,0.928955,3
5.2161,0.971527,3
5.2162,0.236816,2
5.2163,-0.358429,2
5.2164,-0.195313,2
5.2165,-0.410919,2
5.2166,-0.506134,2
5.2167,1.000977,3
5.2168,-0.330811,2
5.2169,1.01593,3
5.217,0.809479,3
5.2171,1.024017,3
5.2172,1.259155,3
5.2173,0.923309,3
5.2174,1.048889,3
5.2175,-0.187073,2
5.2176,-0.091705,2
5.2177,0.495758,3
5.2178,0.747528,3
5.2179,-0.518188,2
5.218,-0.485992,2
5.2181,0.799866,3
5.2182,1.039276,3
5.2183,1.057892,3
5.2184,1.187439,3
5.2185,0.840759,3
5.2186,1.208649,3
5.2187,0.595856,3
5.2188,0.049744,2
5.2189,-0.406342,2
5.219,0.899048,3
5.2191,0.881653,3
5.2192,0.786896,3
5.2193,0.190735,3
5.2194,0.984192,3
5.2195,1.300049,3
5.2196,0.702972,3
5.2197,0.78186,3
5.2198,-0.50827,2
5.2199,0.197601,2
5.22,-0.468292,2
5.2201,0.600739,2
5.2202,-0.16571,2
5.2203,-0.088043,2
5.2204,-0.081635,2
5.2205,1.149445,3
5.2206,-0.163269,2
5.2207,-0.547791,2
5.2208,-0.314789,2
5.2209,1.064148,3
5.221,0.593109,3
5.2211,1.432648,3
5.2212,0.7547,3
5.2213,0.968781,3
5.2214,-0.210114,2
5.2215,-0.164337,2
5.2216,0.20813,2
5.2217,-0.660858,2
5.2218,-0.632477,2
5.2219,0.506439,3
5.222,1.086578,3
5.2221,1.03714,3
5.2222,0.491943,3
5.2223,-0.474854,2
5.2224,-0.119476,2
5.2225,-0.172882,2
5.2226,0.052948,2
5.2227,0.355072,2
5.2228,-0.085144,2
5.2229,0.157623,2
5.223,1.030121,3
5.2231,0.187073,2
5.2232,-0.255585,2
5.2233,-0.009155,2
5.2234,-0.027771,2
5.2235,0.887909,3
5.2236,0.001678,2
5.2237,-0.167542,2
5.2238,-0.331573,2
5.2239,-0.325317,2
5.224,0.129547,2
5.2241,0.048828,2
5.2242,0.935822,3
5.2243,1.418762,3
5.2244,1.262054,3
5.2245,1.380005,3
5.2246,1.31546,3
5.2247,1.329041,3
5.2248,0.987244,3
5.2249,1.036682,3
5.225,1.069641,3
5.2251,0.966644,3
5.2252,1.395569,3
5.2253,1.336212,3
5.2254,0.975342,3
5.2255,0.968018,3
5.2256,1.706696,3
5.2257,0.875244,3
5.2258,1.326141,3
5.2259,0.882568,3
5.226,1.076508,3
5.2261,0.973969,3
5.2262,1.256256,3
5.2263,0.900574,3
5.2264,1.214905,3
5.2265,1.321564,3
5.2266,1.009827,3
5.2267,1.304169,3
5.2268,1.338654,3
5.2269,1.192169,3
5.227,1.171112,3
5.2271,0.908813,3
5.2272,0.959778,3
5.2273,0.912628,3
5.2274,0.831604,3
5.2275,0.687866,3
5.2276,0.991058,3
5.2277,0.884857,3
5.2278,0.094299,2
5.2279,0.444031,3
5.228,1.302032,3
5.2281,1.481934,3
5.2282,1.176147,3
5.2283,0.903015,3
5.2284,0.991058,3
5.2285,0.730896,3
5.2286,1.052704,3
5.2287,0.704956,3
5.2288,0.839844,3
5.2289,1.040802,3
5.229,1.140289,3
5.2291,0.437012,3
5.2292,1.219025,3
5.2293,0.803833,3
5.2294,1.443176,3
5.2295,0.864258,3
5.2296,0.541687,3
5.2297,1.350861,3
5.2298,0.227203,3
5.2299,1.072845,3
5.23,0.954742,3
5.2301,-0.238342,2
5.2302,-0.652618,2
5.2303,-0.711517,2
5.2304,-0.857391,2
5.2305,-0.004272,2
5.2306,0.955353,3
5.2307,1.119537,3
5.2308,0.526123,3
5.2309,-0.291901,2
5.231,1.033478,3
5.2311,0.859375,3
5.2312,1.463318,3
5.2313,0.838013,3
5.2314,0.86792,3
5.2315,0.895386,3
5.2316,0.926819,3
5.2317,0.715637,3
5.2318,0.668335,3
5.2319,0.843964,3
5.232,0.842743,3
5.2321,0.889893,3
5.2322,0.72403,3
5.2323,1.091156,3
5.2324,0.675659,3
5.2325,0.674438,3
5.2326,1.067505,3
5.2327,0.648651,3
5.2328,1.225128,3
5.2329,0.95108,3
5.233,0.737,3
5.2331,0.727081,3
5.2332,1.219177,3
5.2333,0.606537,3
5.2334,0.619812,3
5.2335,0.697479,3
5.2336,0.854645,3
5.2337,0.763092,3
5.2338,0.498047,3
5.2339,0.897827,3
5.234,0.795288,3
5.2341,1.084595,3
5.2342,0.782471,3
5.2343,1.328735,3
5.2344,0.906067,3
5.2345,1.035919,3
5.2346,1.187134,3
5.2347,1.434174,3
5.2348,0.800781,3
5.2349,0.751953,3
5.235,1.120758,3
5.2351,0.818176,3
5.2352,1.717377,3
5.2353,1.277924,3
5.2354,0.389252,3
5.2355,1.035309,3
5.2356,0.914612,3
5.2357,0.661469,3
5.2358,0.860138,3
5.2359,1.390839,3
5.236,0.775146,3
5.2361,0.524445,3
5.2362,0.811462,3
5.2363,1.136475,3
5.2364,0.979919,3
5.2365,0.435944,3
5.2366,0.394287,3
5.2367,0.77301,3
5.2368,0.552826,3
5.2369,0.799866,3
5.237,1.265564,3
5.2371,0.900116,3
5.2372,0.827637,3
5.2373,1.118317,3
5.2374,0.817566,3
5.2375,0.997925,3
5.2376,0.961609,3
5.2377,0.573425,3
5.2378,0.797424,3
5.2379,0.973969,3
5.238,0.699463,3
5.2381,1.231079,3
5.2382,0.514374,3
5.2383,0.882111,3
5.2384,1.500244,3
5.2385,0.800781,3
5.2386,0.522919,3
5.2387,1.314392,3
5.2388,1.090546,3
5.2389,1.795044,3
5.239,1.261292,3
5.2391,0.480804,3
5.2392,1.177216,3
5.2393,1.159058,3
5.2394,0.814362,3
5.2395,0.888977,3
5.2396,1.094666,3
5.2397,1.400299,3
5.2398,1.335754,3
5.2399,1.059418,3
5.24,0.743866,3
5.2401,1.043396,3
5.2402,0.944214,3
5.2403,0.843506,3
5.2404,0.729828,3
5.2405,0.644684,3
5.2406,0.572662,3
5.2407,0.90332,3
5.2408,0.052338,2
5.2409,0.83786,3
5.241,-0.337067,2
5.2411,-0.424194,2
5.2412,-0.586243,2
5.2413,-0.216064,2
5.2414,-0.536041,2
5.2415,-0.183716,2
5.2416,1.032257,3
5.2417,1.338654,3
5.2418,1.268768,3
5.2419,1.065063,3
5.242,0.952759,3
5.2421,-0.366974,2
5.2422,-0.079651,2
5.2423,0.571136,3
5.2424,-0.35675,2
5.2425,1.018829,3
5.2426,1.032257,3
5.2427,0.882263,3
5.2428,-0.251923,2
5.2429,1.292114,3
5.243,1.040344,3
5.2431,1.122284,3
5.2432,0.98999,3
5.2433,1.324921,3
5.2434,1.289063,3
5.2435,-0.203247,2
5.2436,-0.202332,2
5.2437,1.201477,3
5.2438,1.074066,3
5.2439,0.306854,2
5.244,1.29837,3
5.2441,0.871582,3
5.2442,1.481781,3
5.2443,1.788177,3
5.2444,1.078339,3
5.2445,0.870209,3
5.2446,0.627594,3
5.2447,-0.625,2
5.2448,-0.144348,2
5.2449,-0.178375,2
5.245,1.040497,3
5.2451,1.034546,3
5.2452,-0.126343,2
5.2453,0.086365,2
5.2454,-0.199738,2
5.2455,-0.247498,2
5.2456,-0.244141,2
5.2457,-0.449219,2
5.2458,1.025848,3
5.2459,0.858307,3
5.246,0.696259,3
5.2461,-0.137024,2
5.2462,1.082458,3
5.2463,-1.787415,1
5.2464,-0.453186,2
5.2465,0.439148,2
5.2466,-1.47171,1
5.2467,-0.047455,2
5.2468,1.334534,3
5.2469,-0.486298,2
5.247,-0.284424,2
5.2471,0.935822,3
5.2472,-0.161743,2
5.2473,-1.426544,1
5.2474,-0.336304,2
5.2475,-0.193481,2
5.2476,-1.381989,1
5.2477,-1.349335,1
5.2478,-0.309601,2
5.2479,0.739899,3
5.248,-1.013336,1
5.2481,-1.787567,1
5.2482,-0.589752,2
5.2483,0.922089,3
5.2484,0.789795,3
5.2485,0.985413,3
5.2486,1.242371,3
5.2487,0.292358,2
5.2488,-1.4534,1
5.2489,-1.55838,1
5.249,-0.227203,2
5.2491,1.259155,3
5.2492,-0.101013,2
5.2493,-1.210327,1
5.2494,-1.856995,1
5.2495,-1.671448,1
5.2496,-0.218048,2
5.2497,0.865479,3
5.2498,0.716858,3
5.2499,0.402985,3
5.25,-0.165863,2
5.2501,0.957794,3
5.2502,-0.254517,2
5.2503,-0.353088,2
5.2504,-0.591583,2
5.2505,-0.287018,2
5.2506,-0.288696,2
5.2507,-0.667725,2
5.2508,-0.587463,2
5.2509,-0.329285,2
5.251,-1.497498,1
5.2511,-1.330872,1
5.2512,-1.716461,1
5.2513,1.044312,3
5.2514,0.974731,3
5.2515,-0.13855,2
5.2516,-1.907654,1
5.2517,-1.616516,1
5.2518,-1.303711,1
5.2519,-1.001892,1
5.252,-0.264587,2
5.2521,0.016479,2
5.2522,-0.666046,2
5.2523,-1.879272,1
5.2524,-0.379333,2
5.2525,-2.013855,1
5.2526,-0.432434,2
5.2527,-1.665344,1
5.2528,-0.234985,2
5.2529,-0.348969,2
5.253,0.684509,3
5.2531,-0.532837,2
5.2532,-0.296021,2
5.2533,1.089783,3
5.2534,-0.674896,2
5.2535,-0.746765,2
5.2536,-1.715851,1
5.2537,-1.441803,1
5.2538,-0.428467,2
5.2539,-0.132904,2
5.254,-1.576385,1
5.2541,-0.610504,2
5.2542,-0.372162,2
5.2543,-0.201416,2
5.2544,-0.572968,2
5.2545,-0.87677,2
5.2546,-0.636597,2
5.2547,1.076355,3
5.2548,0.839081,3
5.2549,0.583649,3
5.255,0.580444,3
5.2551,-1.717529,1
5.2552,-1.594086,1
5.2553,-1.660461,1
5.2554,0.853424,3
5.2555,-0.463715,2
5.2556,-0.749207,2
5.2557,-1.557312,1
5.2558,-1.560364,1
5.2559,-0.63858,2
5.256,0.518494,3
5.2561,-0.3125,2
5.2562,-0.918121,2
5.2563,-0.484772,2
5.2564,0.256653,2
5.2565,1.155548,3
5.2566,-0.457001,2
5.2567,-0.19989,2
5.2568,-0.062256,2
5.2569,-0.198364,2
5.257,-0.091095,2
5.2571,1.095581,3
5.2572,1.139374,3
5.2573,1.197205,3
5.2574,1.174164,3
5.2575,-0.16098,2
5.2576,-0.461273,2
5.2577,-1.063995,1
5.2578,-0.647125,2
5.2579,1.031952,3
5.258,0.799866,3
5.2581,-0.449371,2
5.2582,0.628052,3
5.2583,-0.063019,2
5.2584,-0.11673,2
5.2585,0.70816,3
5.2586,-0.304108,2
5.2587,-0.319977,2
5.2588,-0.824127,2
5.2589,-0.321045,2
5.259,-0.447235,2
5.2591,-0.37384,2
5.2592,-0.427856,2
5.2593,1.029358,3
5.2594,-0.390625,2
5.2595,-0.413513,2
5.2596,-0.410614,2
5.2597,-0.407867,2
5.2598,0.983734,3
5.2599,0.9758,3
5.26,0.92514,3
5.2601,0.727692,3
5.2602,-0.387726,2
5.2603,-0.600586,2
5.2604,0.084839,2
5.2605,-0.122681,2
5.2606,0.279694,2
5.2607,1.047974,3
5.2608,-0.071869,2
5.2609,-0.279541,2
5.261,-0.406799,2
5.2611,0.609589,3
5.2612,0.211792,2
5.2613,0.952759,3
5.2614,1.455078,3
5.2615,1.067657,3
5.2616,0.571442,3
5.2617,1.048889,3
5.2618,0.868378,3
5.2619,1.216583,3
5.262,0.84259,3
5.2621,1.172638,3
5.2622,0.636902,3
5.2623,0.999908,3
5.2624,-0.200653,2
5.2625,-0.570221,2
5.2626,-0.71106,2
5.2627,-0.201721,2
5.2628,-0.178528,2
5.2629,0.054779,2
5.263,-0.112152,2
5.2631,0.045776,2
5.2632,-0.387421,2
5.2633,-0.177765,2
5.2634,0.100403,2
5.2635,-0.426483,2
5.2636,1.107788,3
5.2637,0.850372,3
5.2638,1.139832,3
5.2639,0.262909,2
5.264,-0.494843,2
5.2641,-0.315704,2
5.2642,-0.254822,2
5.2643,-0.283356,2
5.2644,-0.530853,2
5.2645,-0.680847,2
5.2646,0.213013,2
5.2647,-0.35141,2
5.2648,0.293884,2
5.2649,0.053558,2
5.265,-1.384277,1
5.2651,-1.491089,1
5.2652,0.140686,2
5.2653,-0.051117,2
5.2654,-1.044464,1
5.2655,-1.646423,1
5.2656,1.014099,3
5.2657,-0.342102,2
5.2658,0.892029,3
5.2659,0.717773,3
5.266,1.354828,3
5.2661,0.572205,3
5.2662,1.327515,3
5.2663,0.475159,3
5.2664,-0.138397,2
5.2665,-0.436096,2
5.2666,1.260834,3
5.2667,0.020447,2
5.2668,-0.47226,2
5.2669,0.674438,3
5.267,1.291962,3
5.2671,0.112915,2
5.2672,0.862274,3
5.2673,0.888672,3
5.2674,0.710754,3
5.2675,0.799713,3
5.2676,0.883789,3
5.2677,0.858765,3
5.2678,0.905762,3
5.2679,1.594238,3
5.268,0.961609,3
5.2681,0.717926,3
5.2682,1.220856,3
5.2683,0.164795,2
5.2684,-0.175171,2
5.2685,-0.173035,2
5.2686,0.796967,3
5.2687,0.995483,3
5.2688,0.797119,3
5.2689,0.76004,3
5.269,0.583954,3
5.2691,0.591431,3
5.2692,1.142273,3
5.2693,0.875549,3
5.2694,1.391144,3
5.2695,1.17218,3
5.2696,1.13266,3
5.2697,0.576935,3
5.2698,0.991669,3
5.2699,0.509644,3
5.27,0.89447,3
5.2701,0.890961,3
5.2702,1.096497,3
5.2703,0.722198,3
5.2704,1.052856,3
5.2705,0.893707,3
5.2706,0.811157,3
5.2707,0.885162,3
5.2708,0.831451,3
5.2709,-0.4245,2
5.271,-0.801544,2
5.2711,-0.674591,2
5.2712,-0.079193,2
5.2713,0.814056,3
5.2714,0.615387,3
5.2715,-0.263062,2
5.2716,-0.153656,2
5.2717,-0.272675,2
5.2718,-0.261536,2
5.2719,0.044861,2
5.272,-0.461273,2
5.2721,0.977631,3
5.2722,0.560608,3
5.2723,-0.392151,2
5.2724,-0.395203,2
5.2725,0.823822,3
5.2726,-0.545807,2
5.2727,0.932922,3
5.2728,1.016235,3
5.2729,0.103912,2
5.273,0.002441,2
5.2731,-0.382385,2
5.2732,1.076508,3
5.2733,-0.292206,2
5.2734,0.270691,2
5.2735,-0.561829,2
5.2736,1.06781,3
5.2737,0.490875,3
5.2738,1.286926,3
5.2739,0.720825,3
5.274,0.566864,3
5.2741,1.065369,3
5.2742,0.65506,3
5.2743,0.297394,3
5.2744,0.483551,3
5.2745,0.572052,3
5.2746,0.454559,3
5.2747,1.143646,3
5.2748,1.217499,3
5.2749,0.370941,3
5.275,0.711975,3
5.2751,0.540771,3
5.2752,0.703125,3
5.2753,0.981445,3
5.2754,1.308899,3
5.2755,0.782318,3
5.2756,0.857239,3
5.2757,1.004944,3
5.2758,1.361694,3
5.2759,1.374207,3
5.276,0.932159,3
